frequency_hz,power
17597.2,2.12757e+10
17597.9,1.31521e+11
17598.6,9.25558e+08
17599.4,9.47675e+09
17600.1,1.97374e+10
17600.8,1.09769e+10
17601.6,1.10801e+10
17602.3,1.25718e+10
17603,3.40756e+09
17603.8,5.12241e+09
17604.5,2.37373e+10
17605.2,4.80916e+10
17606,8.01232e+09
17606.7,5.81558e+10
17607.4,3.24827e+10
17608.2,8.32935e+09
17608.9,1.4515e+10
17609.6,2.85997e+10
17610.4,3.19168e+09
17611.1,1.48627e+11
17611.8,2.27872e+10
17612.5,4.01166e+10
17613.3,2.80031e+10
17614,7.01265e+10
17614.7,4.50151e+09
17615.5,2.92577e+10
17616.2,3.35654e+10
17616.9,1.5436e+10
17617.7,5.80059e+09
17618.4,8.80549e+10
17619.1,2.06664e+09
17619.9,2.20072e+10
17620.6,8.90687e+09
17621.3,6.20952e+10
17622.1,9.02526e+09
17622.8,3.53141e+10
17623.5,2.17604e+10
17624.3,6.09828e+10
17625,6.20979e+10
17625.7,1.63668e+09
17626.5,6.17855e+10
17627.2,4.41977e+10
17627.9,1.2637e+10
17628.7,1.08636e+10
17629.4,1.02763e+11
17630.1,4.03275e+10
17630.9,1.03604e+10
17631.6,2.32653e+10
17632.3,8.78744e+09
17633.1,8.52037e+09
17633.8,9.00359e+10
17634.5,3.56582e+10
17635.3,4.42817e+10
17636,9.58429e+08
17636.7,1.21702e+11
17637.5,4.98077e+10
17638.2,3.18702e+10
17638.9,3.82566e+10
17639.6,1.08012e+10
17640.4,4.80756e+10
17641.1,2.50093e+10
17641.8,5.79781e+09
17642.6,1.03579e+10
17643.3,3.17171e+10
17644,7.40238e+09
17644.8,2.5301e+09
17645.5,1.17536e+10
17646.2,5.28215e+09
17647,8.56576e+09
17647.7,4.66024e+10
17648.4,7.32862e+08
17649.2,9.63217e+09
17649.9,6.68568e+10
17650.6,1.94143e+10
17651.4,9.86825e+09
17652.1,1.40679e+10
17652.8,3.51769e+10
17653.6,6.69718e+09
17654.3,8.81726e+08
17655,8.49371e+08
17655.8,4.29951e+10
17656.5,9.77298e+10
17657.2,9.90705e+09
17658,9.36336e+09
17658.7,2.77793e+10
17659.4,4.65292e+10
17660.2,2.33094e+10
17660.9,3.28549e+10
17661.6,6.3407e+10
17662.4,5.09766e+10
17663.1,1.97254e+09
17663.8,7.32917e+07
17664.6,4.13262e+08
17665.3,2.96556e+10
17666,6.96697e+10
17666.7,4.92324e+09
17667.5,1.47738e+10
17668.2,7.68584e+09
17668.9,7.47967e+10
17669.7,6.02597e+10
17670.4,1.91259e+09
17671.1,6.41258e+10
17671.9,3.53742e+10
17672.6,2.79051e+09
17673.3,1.41765e+09
17674.1,1.05341e+10
17674.8,2.11855e+10
17675.5,5.5448e+10
17676.3,2.51903e+10
17677,4.15043e+09
17677.7,6.98166e+10
17678.5,7.66282e+09
17679.2,7.97443e+09
17679.9,4.50791e+10
17680.7,6.5609e+09
17681.4,2.16029e+09
17682.1,1.84354e+10
17682.9,1.64966e+10
17683.6,3.38074e+09
17684.3,6.10258e+09
17685.1,6.10001e+10
17685.8,2.29196e+10
17686.5,1.25414e+10
17687.3,1.67806e+10
17688,3.21031e+09
17688.7,4.05473e+10
17689.5,3.49647e+10
17690.2,1.26205e+10
17690.9,1.35668e+11
17691.7,1.33823e+10
17692.4,8.22371e+10
17693.1,1.24317e+09
17693.8,9.27926e+10
17694.6,6.83348e+09
17695.3,9.8921e+08
17696,1.8507e+10
17696.8,2.03949e+10
17697.5,5.2947e+09
17698.2,1.2161e+11
17699,1.31587e+08
17699.7,5.01644e+10
17700.4,1.22877e+10
17701.2,1.45987e+11
17701.9,1.40779e+10
17702.6,3.11377e+10
17703.4,2.34075e+10
17704.1,1.90769e+10
17704.8,2.92655e+10
17705.6,7.41754e+09
17706.3,2.63183e+10
17707,2.97026e+10
17707.8,1.33786e+09
17708.5,2.26056e+09
17709.2,3.39341e+10
17710,2.05882e+10
17710.7,1.38021e+10
17711.4,8.45592e+09
17712.2,2.29256e+10
17712.9,7.85128e+09
17713.6,1.99777e+10
17714.4,3.0369e+10
17715.1,2.13573e+10
17715.8,2.52184e+09
17716.6,7.67606e+10
17717.3,2.72081e+10
17718,1.01689e+10
17718.8,6.42651e+09
17719.5,4.37549e+09
17720.2,3.19962e+10
17720.9,3.895e+10
17721.7,5.16663e+09
17722.4,1.82804e+10
17723.1,9.37894e+10
17723.9,2.50032e+10
17724.6,2.22426e+10
17725.3,5.4942e+09
17726.1,4.94823e+10
17726.8,1.15641e+10
17727.5,6.62849e+09
17728.3,7.67258e+09
17729,4.83245e+09
17729.7,5.02215e+10
17730.5,3.26487e+10
17731.2,1.09235e+10
17731.9,9.31051e+09
17732.7,1.44745e+10
17733.4,2.59891e+10
17734.1,1.22186e+10
17734.9,9.56227e+09
17735.6,6.86413e+10
17736.3,5.53738e+10
17737.1,3.99976e+09
17737.8,6.12176e+09
17738.5,1.24396e+10
17739.3,7.41106e+10
17740,2.30618e+09
17740.7,1.8722e+10
17741.5,8.50308e+10
17742.2,6.59035e+10
17742.9,1.41375e+10
17743.7,1.35548e+09
17744.4,2.2603e+10
17745.1,8.03146e+09
17745.8,1.59846e+10
17746.6,4.32713e+09
17747.3,5.97791e+09
17748,8.68235e+09
17748.8,3.76383e+10
17749.5,3.33161e+10
17750.2,1.84073e+10
17751,6.24944e+10
17751.7,1.50219e+10
17752.4,7.61408e+09
17753.2,2.47219e+10
17753.9,1.50654e+10
17754.6,4.25967e+10
17755.4,1.40288e+11
17756.1,2.42282e+09
17756.8,2.15056e+10
17757.6,7.91388e+10
17758.3,2.09375e+10
17759,8.25595e+09
17759.8,5.5435e+10
17760.5,3.56313e+09
17761.2,1.55696e+10
17762,4.31823e+10
17762.7,5.52391e+10
17763.4,6.00222e+09
17764.2,1.27947e+10
17764.9,3.41532e+10
17765.6,4.09771e+10
17766.4,1.759e+10
17767.1,3.05633e+10
17767.8,2.8349e+10
17768.6,7.73428e+10
17769.3,2.85625e+10
17770,1.81325e+10
17770.8,7.43713e+10
17771.5,9.83341e+09
17772.2,3.55915e+10
17772.9,6.47019e+09
17773.7,1.28436e+11
17774.4,2.593e+09
17775.1,9.74776e+09
17775.9,3.16975e+10
17776.6,2.57099e+09
17777.3,1.85892e+10
17778.1,1.13116e+11
17778.8,2.22716e+09
17779.5,4.63041e+10
17780.3,2.20226e+10
17781,1.36877e+11
17781.7,4.28816e+09
17782.5,5.61386e+10
17783.2,1.82023e+10
17783.9,2.08672e+10
17784.7,5.02231e+10
17785.4,9.06664e+09
17786.1,9.49102e+09
17786.9,1.56257e+10
17787.6,2.74324e+10
17788.3,4.27866e+09
17789.1,3.39359e+08
17789.8,1.53617e+10
17790.5,1.14053e+09
17791.3,2.63667e+10
17792,2.79643e+10
17792.7,7.31383e+09
17793.5,1.83491e+10
17794.2,6.81e+10
17794.9,7.31753e+09
17795.7,4.34598e+09
17796.4,3.00557e+10
17797.1,2.51271e+10
17797.9,1.07819e+09
17798.6,2.9835e+08
17799.3,5.94042e+09
17800,8.1411e+10
17800.8,6.24649e+10
17801.5,1.30758e+09
17802.2,1.57665e+10
17803,4.4917e+10
17803.7,1.76299e+10
17804.4,5.83191e+10
17805.2,4.56254e+08
17805.9,1.02956e+11
17806.6,9.46449e+09
17807.4,3.06494e+09
17808.1,5.45039e+08
17808.8,3.67778e+09
17809.6,5.73875e+10
17810.3,4.06825e+10
17811,1.06677e+10
17811.8,5.2924e+09
17812.5,2.82315e+10
17813.2,8.9123e+10
17814,2.23357e+10
17814.7,2.37608e+10
17815.4,6.40702e+10
17816.2,1.79168e+10
17816.9,5.82189e+08
17817.6,4.16554e+09
17818.4,5.7686e+09
17819.1,5.65046e+10
17819.8,1.68491e+10
17820.6,4.07022e+10
17821.3,1.34238e+10
17822,4.92576e+10
17822.8,1.8856e+10
17823.5,1.78476e+09
17824.2,4.74863e+10
17825,2.36416e+08
17825.7,5.654e+08
17826.4,2.62316e+10
17827.1,8.93239e+09
17827.9,1.10766e+09
17828.6,2.21472e+10
17829.3,6.34829e+10
17830.1,2.33604e+09
17830.8,2.24613e+10
17831.5,8.5143e+09
17832.3,1.01365e+10
17833,5.48169e+10
17833.7,8.52454e+09
17834.5,5.90437e+10
17835.2,1.16769e+11
17835.9,9.62224e+09
17836.7,5.93386e+10
17837.4,4.59375e+10
17838.1,4.90239e+10
17838.9,7.99883e+09
17839.6,1.08612e+10
17840.3,8.96265e+09
17841.1,1.65882e+10
17841.8,5.58623e+10
17842.5,7.32501e+10
17843.3,2.32731e+10
17844,1.98094e+10
17844.7,7.11015e+10
17845.5,1.09673e+11
17846.2,1.47197e+09
17846.9,3.6901e+10
17847.7,1.56663e+10
17848.4,2.85446e+10
17849.1,1.749e+10
17849.9,1.35419e+10
17850.6,3.00379e+10
17851.3,2.02271e+10
17852.1,1.23658e+09
17852.8,8.16313e+08
17853.5,5.20016e+10
17854.2,5.14693e+09
17855,5.87334e+09
17855.7,2.91861e+10
17856.4,8.9288e+09
17857.2,1.98924e+09
17857.9,4.8291e+10
17858.6,5.20215e+09
17859.4,2.55871e+10
17860.1,1.92278e+10
17860.8,7.94465e+10
17861.6,2.31967e+09
17862.3,1.67387e+10
17863,4.15423e+09
17863.8,5.27123e+09
17864.5,4.92434e+10
17865.2,2.08391e+10
17866,5.20262e+09
17866.7,4.12884e+10
17867.4,9.27875e+10
17868.2,2.78202e+08
17868.9,1.95439e+10
17869.6,2.57633e+10
17870.4,3.46149e+10
17871.1,8.08645e+09
17871.8,4.05728e+09
17872.6,1.44373e+10
17873.3,1.90515e+09
17874,7.34745e+10
17874.8,5.48829e+09
17875.5,1.49962e+10
17876.2,9.61287e+09
17877,1.97052e+10
17877.7,2.34003e+10
17878.4,3.81256e+09
17879.2,3.0034e+10
17879.9,7.94204e+10
17880.6,2.41776e+10
17881.3,7.2969e+09
17882.1,4.2837e+09
17882.8,3.47282e+10
17883.5,5.39973e+10
17884.3,1.11033e+10
17885,7.90723e+09
17885.7,1.34845e+11
17886.5,8.34183e+09
17887.2,1.6756e+10
17887.9,1.1497e+10
17888.7,1.47672e+10
17889.4,9.35055e+09
17890.1,1.62051e+10
17890.9,2.02691e+09
17891.6,5.00295e+09
17892.3,1.78122e+10
17893.1,4.72536e+10
17893.8,1.30637e+10
17894.5,4.4095e+10
17895.3,4.54992e+10
17896,8.89462e+09
17896.7,9.78085e+09
17897.5,3.00428e+10
17898.2,1.01062e+09
17898.9,1.13429e+11
17899.7,6.34162e+10
17900.4,3.10966e+10
17901.1,9.93634e+09
17901.9,8.96454e+10
17902.6,2.72806e+09
17903.3,1.56572e+10
17904.1,5.12817e+10
17904.8,6.4214e+09
17905.5,2.38178e+09
17906.2,8.2712e+10
17907,1.33363e+10
17907.7,1.87873e+10
17908.4,4.70796e+09
17909.2,5.8405e+10
17909.9,1.46467e+10
17910.6,3.15145e+10
17911.4,2.28833e+10
17912.1,4.59521e+10
17912.8,7.33816e+10
17913.6,4.05136e+09
17914.3,4.73823e+10
17915,6.13906e+10
17915.8,1.72794e+09
17916.5,2.68496e+10
17917.2,6.11918e+10
17918,7.81363e+10
17918.7,6.10622e+09
17919.4,1.44193e+10
17920.2,1.87861e+10
17920.9,6.93294e+09
17921.6,5.83362e+10
17922.4,7.12473e+10
17923.1,2.56923e+10
17923.8,1.33525e+10
17924.6,8.65239e+10
17925.3,8.78488e+10
17926,1.22736e+10
17926.8,5.0054e+10
17927.5,9.74797e+09
17928.2,3.77603e+10
17929,3.58379e+10
17929.7,4.29844e+09
17930.4,1.0651e+10
17931.2,2.63747e+10
17931.9,1.32153e+10
17932.6,4.08828e+09
17933.3,6.52569e+09
17934.1,9.1746e+09
17934.8,3.00653e+09
17935.5,4.46232e+10
17936.3,4.79182e+09
17937,1.09208e+10
17937.7,4.93138e+10
17938.5,3.62564e+10
17939.2,1.05841e+10
17939.9,6.6584e+09
17940.7,3.68688e+10
17941.4,1.22328e+10
17942.1,6.57493e+08
17942.9,9.37001e+07
17943.6,2.33748e+10
17944.3,1.00904e+11
17945.1,2.37755e+10
17945.8,5.35475e+09
17946.5,2.21152e+10
17947.3,5.26962e+10
17948,8.58263e+09
17948.7,5.3978e+10
17949.5,2.78614e+10
17950.2,7.95762e+10
17950.9,6.64346e+07
17951.7,6.41374e+08
17952.4,3.89822e+08
17953.1,1.6113e+10
17953.9,7.35585e+10
17954.6,1.07338e+10
17955.3,1.7502e+10
17956.1,2.69154e+09
17956.8,5.70206e+10
17957.5,7.56405e+10
17958.3,9.91815e+08
17959,5.2882e+10
17959.7,4.69211e+10
17960.4,6.42401e+09
17961.2,9.12792e+08
17961.9,8.91417e+09
17962.6,8.3122e+09
17963.4,6.79748e+10
17964.1,1.09456e+10
17964.8,1.86195e+10
17965.6,5.61814e+10
17966.3,1.34003e+10
17967,1.77266e+10
17967.8,2.76317e+10
17968.5,2.02995e+10
17969.2,2.96846e+09
17970,9.92473e+09
17970.7,2.0501e+10
17971.4,5.13018e+09
17972.2,2.39069e+09
17972.9,4.65418e+10
17973.6,3.95284e+10
17974.4,5.1054e+09
17975.1,2.14701e+10
17975.8,3.50886e+09
17976.6,2.71914e+10
17977.3,4.80246e+10
17978,1.19647e+09
17978.8,1.1548e+11
17979.5,4.70809e+10
17980.2,6.0761e+10
17981,7.42613e+09
17981.7,9.35758e+10
17982.4,1.20257e+10
17983.2,2.54117e+09
17983.9,2.10797e+10
17984.6,1.36028e+10
17985.4,6.00149e+08
17986.1,1.14039e+11
17986.8,1.17104e+10
17987.5,5.0862e+10
17988.3,5.77438e+08
17989,1.30597e+11
17989.7,4.19972e+10
17990.5,2.03364e+10
17991.2,2.97894e+10
17991.9,1.5143e+10
17992.7,3.20957e+10
17993.4,8.21816e+09
17994.1,2.26485e+10
17994.9,3.08164e+10
17995.6,6.19943e+09
17996.3,3.82516e+09
17997.1,1.77082e+10
17997.8,3.68305e+10
17998.5,1.12533e+10
17999.3,9.88927e+08
18000,3.17984e+10
18000.7,7.91312e+09
18001.5,6.24515e+09
18002.2,4.68521e+10
18002.9,1.08438e+10
18003.7,8.36947e+09
18004.4,5.93005e+10
18005.1,4.83048e+10
18005.9,3.52928e+09
18006.6,1.10504e+10
18007.3,5.06289e+09
18008.1,1.86879e+10
18008.8,4.7535e+10
18009.5,8.5106e+09
18010.3,1.13609e+10
18011,7.46634e+10
18011.7,5.12067e+10
18012.5,1.2399e+10
18013.2,5.37694e+09
18013.9,4.63542e+10
18014.6,1.69608e+10
18015.4,7.73705e+09
18016.1,4.25518e+09
18016.8,1.133e+10
18017.6,2.7901e+10
18018.3,5.45009e+10
18019,5.62904e+09
18019.8,1.0695e+10
18020.5,1.29392e+10
18021.2,2.3971e+10
18022,1.67946e+10
18022.7,3.32283e+09
18023.4,5.50615e+10
18024.2,6.93945e+10
18024.9,5.84268e+09
18025.6,7.76154e+09
18026.4,6.866e+09
18027.1,6.34158e+10
18027.8,1.41098e+10
18028.6,2.34043e+10
18029.3,4.31363e+10
18030,1.0525e+11
18030.8,4.85216e+09
18031.5,4.02352e+09
18032.2,2.21103e+10
18033,8.86231e+09
18033.7,1.3779e+10
18034.4,8.79681e+09
18035.2,5.17135e+09
18035.9,5.597e+09
18036.6,3.04009e+10
18037.4,4.20149e+10
18038.1,9.22045e+09
18038.8,6.14055e+10
18039.6,2.35205e+10
18040.3,7.70343e+09
18041,1.80161e+10
18041.7,2.32681e+10
18042.5,1.39542e+10
18043.2,1.50898e+11
18043.9,4.2466e+09
18044.7,3.53861e+10
18045.4,4.87835e+10
18046.1,4.61097e+10
18046.9,6.57869e+09
18047.6,4.03782e+10
18048.3,1.75232e+10
18049.1,1.84399e+10
18049.8,1.75931e+10
18050.5,7.5973e+10
18051.3,6.81703e+08
18052,1.78952e+10
18052.7,1.77295e+10
18053.5,5.42464e+10
18054.2,1.01723e+10
18054.9,3.3821e+10
18055.7,2.2426e+10
18056.4,6.66714e+10
18057.1,4.71972e+10
18057.9,5.86713e+09
18058.6,7.01864e+10
18059.3,2.75355e+10
18060.1,2.44418e+10
18060.8,2.41975e+09
18061.5,1.21628e+11
18062.3,1.70303e+10
18063,1.10943e+10
18063.7,2.85061e+10
18064.5,3.70696e+09
18065.2,1.01436e+10
18065.9,1.05335e+11
18066.7,1.33405e+10
18067.4,5.14378e+10
18068.1,2.60593e+09
18068.8,1.34635e+11
18069.6,2.37427e+10
18070.3,4.42148e+10
18071,2.8436e+10
18071.8,1.30854e+10
18072.5,4.91536e+10
18073.2,1.66928e+10
18074,7.3693e+09
18074.7,1.23037e+10
18075.4,3.02449e+10
18076.2,4.82501e+09
18076.9,7.13045e+08
18077.6,1.4551e+10
18078.4,2.47091e+09
18079.1,1.42635e+10
18079.8,4.09245e+10
18080.6,2.38943e+09
18081.3,1.03664e+10
18082,7.17968e+10
18082.8,1.01114e+10
18083.5,7.97049e+09
18084.2,2.17008e+10
18085,3.10199e+10
18085.7,3.09923e+09
18086.4,6.99392e+08
18087.2,2.11183e+09
18087.9,5.73166e+10
18088.6,8.3184e+10
18089.4,3.84518e+09
18090.1,1.2728e+10
18090.8,3.49074e+10
18091.6,3.34572e+10
18092.3,3.81511e+10
18093,1.31708e+10
18093.8,8.49252e+10
18094.5,2.89285e+10
18095.2,2.94862e+09
18095.9,1.72196e+08
18096.7,8.46037e+08
18097.4,4.06484e+10
18098.1,5.90419e+10
18098.9,5.40781e+09
18099.6,1.12414e+10
18100.3,1.53281e+10
18101.1,8.03448e+10
18101.8,4.1312e+10
18102.5,8.52689e+09
18103.3,6.64582e+10
18104,2.70112e+10
18104.7,1.20693e+09
18105.5,1.95894e+09
18106.2,8.43693e+09
18106.9,3.53214e+10
18107.7,3.69663e+10
18108.4,3.43766e+10
18109.1,1.48173e+09
18109.9,6.6356e+10
18110.6,1.09278e+10
18111.3,1.62725e+09
18112.1,5.03121e+10
18112.8,1.3082e+09
18113.5,6.58877e+08
18114.3,2.27477e+10
18115,1.14446e+10
18115.7,2.26968e+09
18116.5,1.16288e+10
18117.2,6.22393e+10
18117.9,1.07907e+10
18118.7,1.78226e+10
18119.4,1.35876e+10
18120.1,4.85588e+09
18120.8,4.71862e+10
18121.6,2.28486e+10
18122.3,2.88988e+10
18123,1.33896e+11
18123.8,1.57578e+09
18124.5,7.91403e+10
18125.2,1.38691e+10
18126,7.72653e+10
18126.7,7.39266e+09
18127.4,3.47448e+09
18128.2,1.41549e+10
18128.9,2.13118e+10
18129.6,2.09874e+10
18130.4,1.0649e+11
18131.1,5.06576e+09
18131.8,3.82088e+10
18132.6,3.26106e+10
18133.3,1.33218e+11
18134,2.63263e+09
18134.8,3.58722e+10
18135.5,2.00116e+10
18136.2,2.25693e+10
18137,2.47054e+10
18137.7,8.95469e+09
18138.4,2.86254e+10
18139.2,2.58742e+10
18139.9,4.97346e+06
18140.6,5.00603e+08
18141.4,4.54384e+10
18142.1,1.06248e+10
18142.8,1.20606e+10
18143.6,1.77842e+10
18144.3,1.58118e+10
18145,5.81962e+09
18145.8,3.36749e+10
18146.5,1.73123e+10
18147.2,2.67683e+10
18147.9,5.15812e+09
18148.7,8.30675e+10
18149.4,1.28851e+10
18150.1,1.46838e+10
18150.9,4.65888e+09
18151.6,3.93199e+09
18152.3,4.00097e+10
18153.1,3.12695e+10
18153.8,4.49651e+09
18154.5,2.62617e+10
18155.3,9.45101e+10
18156,8.4267e+09
18156.7,2.31499e+10
18157.5,1.17396e+10
18158.2,4.31056e+10
18158.9,9.05973e+09
18159.7,5.85904e+09
18160.4,1.07687e+10
18161.1,9.82165e+08
18161.9,6.52475e+10
18162.6,1.78791e+10
18163.3,1.41545e+10
18164.1,8.49858e+09
18164.8,1.70927e+10
18165.5,2.41074e+10
18166.3,8.14705e+09
18167,1.65611e+10
18167.7,7.40333e+10
18168.5,4.12053e+10
18169.2,4.94324e+09
18169.9,5.20824e+09
18170.7,1.95895e+10
18171.4,6.70107e+10
18172.1,2.38466e+09
18172.9,1.13193e+10
18173.6,1.10561e+11
18174.3,3.42686e+10
18175,1.80204e+10
18175.8,3.87621e+09
18176.5,1.90205e+10
18177.2,8.3504e+09
18178,1.74797e+10
18178.7,2.35836e+09
18179.4,5.77378e+09
18180.2,1.24862e+10
18180.9,4.2532e+10
18181.6,2.30402e+10
18182.4,2.77834e+10
18183.1,5.61055e+10
18183.8,1.10626e+10
18184.6,7.54577e+09
18185.3,2.72329e+10
18186,7.34823e+09
18186.8,7.00703e+10
18187.5,1.07613e+11
18188.2,1.30731e+10
18189,1.11768e+10
18189.7,8.94189e+10
18190.4,8.02162e+09
18191.2,9.50349e+09
18191.9,5.75143e+10
18192.6,7.96335e+08
18193.4,9.14401e+09
18194.1,6.2087e+10
18194.8,3.37116e+10
18195.6,1.15758e+10
18196.3,7.14451e+09
18197,4.53723e+10
18197.8,2.76345e+10
18198.5,2.34775e+10
18199.2,2.67322e+10
18200,3.33998e+10
18200.7,7.58174e+10
18201.4,1.53447e+10
18202.1,3.0532e+10
18202.9,7.18533e+10
18203.6,1.47014e+09
18204.3,3.65885e+10
18205.1,2.32391e+10
18205.8,1.11695e+11
18206.5,1.26412e+09
18207.3,9.7682e+09
18208,2.78796e+10
18208.7,4.21192e+09
18209.5,3.08292e+10
18210.2,1.00471e+11
18210.9,7.40821e+09
18211.7,3.34425e+10
18212.4,4.72051e+10
18213.1,1.19397e+11
18213.9,1.60729e+09
18214.6,5.6049e+10
18215.3,1.28589e+10
18216.1,2.62931e+10
18216.8,4.42265e+10
18217.5,5.41812e+09
18218.3,1.06614e+10
18219,2.00565e+10
18219.7,2.02507e+10
18220.5,4.47011e+09
18221.2,2.10479e+09
18221.9,1.30339e+10
18222.7,8.96011e+08
18223.4,3.47741e+10
18224.1,1.63471e+10
18224.9,1.04336e+10
18225.6,2.9257e+10
18226.3,5.53628e+10
18227.1,8.34594e+09
18227.8,3.63298e+09
18228.5,3.51206e+10
18229.2,1.86375e+10
18230,4.05163e+08
18230.7,5.19777e+07
18231.4,1.0931e+10
18232.2,9.0646e+10
18232.9,4.36968e+10
18233.6,2.07002e+09
18234.4,1.89597e+10
18235.1,4.97981e+10
18235.8,8.47059e+09
18236.6,6.05833e+10
18237.3,4.46096e+09
18238,9.76335e+10
18238.8,2.20601e+09
18239.5,1.92184e+09
18240.2,5.78279e+08
18241,6.98339e+09
18241.7,6.67938e+10
18242.4,2.48736e+10
18243.2,1.54968e+10
18243.9,2.61413e+09
18244.6,3.97517e+10
18245.4,8.26135e+10
18246.1,9.52704e+09
18246.8,3.60787e+10
18247.6,5.77933e+10
18248.3,1.19972e+10
18249,5.82905e+08
18249.8,5.67308e+09
18250.5,4.54933e+09
18251.2,6.49478e+10
18252,8.28172e+09
18252.7,3.33958e+10
18253.4,3.1305e+10
18254.2,3.16733e+10
18254.9,2.12058e+10
18255.6,9.66776e+09
18256.3,3.68303e+10
18257.1,1.53446e+09
18257.8,3.21051e+09
18258.5,2.35585e+10
18259.3,6.63341e+09
18260,1.15827e+09
18260.7,3.12983e+10
18261.5,5.27738e+10
18262.2,1.08683e+09
18262.9,2.35448e+10
18263.7,6.1369e+09
18264.4,1.57302e+10
18265.1,5.39328e+10
18265.9,1.68843e+09
18266.6,8.37433e+10
18267.3,8.76075e+10
18268.1,2.86991e+10
18268.8,3.36091e+10
18269.5,7.1551e+10
18270.3,2.90024e+10
18271,6.34901e+09
18271.7,1.6951e+10
18272.5,8.6916e+09
18273.2,8.47679e+09
18273.9,8.40645e+10
18274.7,4.22091e+10
18275.4,3.79263e+10
18276.1,6.40079e+09
18276.9,9.7525e+10
18277.6,7.79125e+10
18278.3,7.89944e+09
18279.1,3.53202e+10
18279.8,1.45661e+10
18280.5,3.06407e+10
18281.2,1.28062e+10
18282,1.75019e+10
18282.7,3.08314e+10
18283.4,1.32168e+10
18284.2,3.05813e+09
18284.9,5.47992e+09
18285.6,4.95228e+10
18286.4,6.3627e+09
18287.1,1.56797e+09
18287.8,3.40598e+10
18288.6,7.37122e+09
18289.3,9.90959e+08
18290,5.33142e+10
18290.8,3.94083e+09
18291.5,1.92847e+10
18292.2,3.63341e+10
18293,6.80527e+10
18293.7,9.24033e+07
18294.4,1.55787e+10
18295.2,4.61368e+09
18295.9,9.0025e+09
18296.6,5.03288e+10
18297.4,1.48197e+10
18298.1,7.28573e+09
18298.8,5.37989e+10
18299.6,7.43468e+10
18300.3,2.68824e+09
18301,1.21201e+10
18301.8,3.54745e+10
18302.5,2.51265e+10
18303.2,8.02569e+09
18304,3.40546e+09
18304.7,1.48669e+10
18305.4,9.4798e+09
18306.2,7.08047e+10
18306.9,2.87384e+09
18307.6,1.31138e+10
18308.3,1.14154e+10
18309.1,2.13353e+10
18309.8,1.99144e+10
18310.5,2.21607e+09
18311.3,4.00294e+10
18312,7.66544e+10
18312.7,1.39241e+10
18313.5,8.05868e+09
18314.2,4.87239e+09
18314.9,4.57773e+10
18315.7,3.42922e+10
18316.4,1.86255e+10
18317.1,1.53335e+10
18317.9,1.28402e+11
18318.6,1.04015e+09
18319.3,1.14284e+10
18320.1,1.67251e+10
18320.8,1.11521e+10
18321.5,1.13978e+10
18322.3,1.37117e+10
18323,3.5132e+09
18323.7,4.25456e+09
18324.5,2.39843e+10
18325.2,4.57982e+10
18325.9,8.32848e+09
18326.7,5.19775e+10
18327.4,3.53277e+10
18328.1,7.99742e+09
18328.9,1.20221e+10
18329.6,2.78912e+10
18330.3,1.57281e+09
18331.1,1.33611e+11
18331.8,2.92535e+10
18332.5,3.80709e+10
18333.3,2.07493e+10
18334,7.26799e+10
18334.7,3.65549e+09
18335.4,2.37351e+10
18336.2,3.71252e+10
18336.9,1.29699e+10
18337.6,3.7163e+09
18338.4,8.41211e+10
18339.1,3.40066e+09
18339.8,1.89912e+10
18340.6,7.55532e+09
18341.3,5.86914e+10
18342,9.46274e+09
18342.8,3.33816e+10
18343.5,2.11117e+10
18344.2,5.28331e+10
18345,6.25349e+10
18345.7,1.24368e+09
18346.4,5.95893e+10
18347.2,4.73331e+10
18347.9,9.76505e+09
18348.6,1.45472e+10
18349.4,9.06249e+10
18350.1,4.71076e+10
18350.8,9.96782e+09
18351.6,2.0014e+10
18352.3,1.05236e+10
18353,7.99261e+09
18353.8,7.95541e+10
18354.5,4.24136e+10
18355.2,4.09041e+10
18356,2.44494e+09
18356.7,1.11695e+11
18357.4,5.68908e+10
18358.2,2.52903e+10
18358.9,4.08263e+10
18359.6,9.4215e+09
18360.4,4.21618e+10
18361.1,2.67778e+10
18361.8,4.89895e+09
18362.5,1.15758e+10
18363.3,2.85639e+10
18364,7.85429e+09
18364.7,2.50608e+09
18365.5,1.07981e+10
18366.2,5.37195e+09
18366.9,5.85013e+09
18367.7,4.61167e+10
18368.4,8.68799e+08
18369.1,9.85077e+09
18369.9,6.18948e+10
18370.6,2.10441e+10
18371.3,1.10393e+10
18372.1,1.24272e+10
18372.8,3.54118e+10
18373.5,7.04698e+09
18374.3,7.46973e+08
18375,5.33594e+08
18375.7,3.493e+10
18376.5,9.50489e+10
18377.2,1.2367e+10
18377.9,8.69962e+09
18378.7,2.73495e+10
18379.4,4.59481e+10
18380.1,1.74538e+10
18380.9,3.55128e+10
18381.6,5.23941e+10
18382.3,5.61083e+10
18383.1,1.16442e+09
18383.8,9.96548e+07
18384.5,1.95508e+08
18385.3,2.4627e+10
18386,7.09469e+10
18386.7,4.57878e+09
18387.5,1.67706e+10
18388.2,6.60022e+09
18388.9,6.63376e+10
18389.6,5.91835e+10
18390.4,7.28922e+08
18391.1,6.08458e+10
18391.8,3.79155e+10
18392.6,3.35604e+09
18393.3,1.10492e+09
18394,8.89821e+09
18394.8,1.70974e+10
18395.5,5.65879e+10
18396.2,1.97191e+10
18397,6.32108e+09
